lastname,firstname,Ccode,Word Count,year,month,distrust,task,bace,igb,sc,cc,power,name
Olmert,Ehud,666,13296,2007,10,0.153409091,0.571428571,0.322250639,0.094339623,0.387559809,0.565737052,0.193548387,Ehud Olmert
Olmert,Ehud,666,8216,2007,11,0.120437956,0.61130742,0.343220339,0.144578313,0.380597015,0.556354916,0.253275109,Ehud Olmert
Olmert,Ehud,666,9331,2007,12,0.101941748,0.621538462,0.373563218,0.109375,0.234234234,0.520454545,0.235294118,Ehud Olmert
Olmert,Ehud,666,6701,2007,2,0.14375,0.497607656,0.224489796,0.133333333,0.476190476,0.472972973,0.255639098,Ehud Olmert
Olmert,Ehud,666,6224,2007,3,0.15942029,0.354497354,0.275510204,0.1,0.230769231,0.5,0.175824176,Ehud Olmert
Olmert,Ehud,666,6357,2007,4,0.319148936,0.50867052,0.279279279,0.236220472,0.25,0.453389831,0.260869565,Ehud Olmert
Olmert,Ehud,666,5614,2007,5,0.256684492,0.672413793,0.34375,0.117647059,0.229508197,0.490118577,0.278350515,Ehud Olmert
Olmert,Ehud,666,4481,2007,6,0.209677419,0.559748428,0.327868852,0.133333333,0.38,0.537634409,0.252173913,Ehud Olmert
Olmert,Ehud,666,4519,2007,7,0.112359551,0.424242424,0.232258065,0.175824176,0.384615385,0.5546875,0.167701863,Ehud Olmert
Olmert,Ehud,666,11808,2008,1,0.288461538,0.536,0.411764706,0.100436681,0.35862069,0.565217391,0.294326241,Ehud Olmert
Olmert,Ehud,666,16743,2008,11,0.129129129,0.595463138,0.38,0.148387097,0.316993464,0.617840376,0.238866397,Ehud Olmert
Olmert,Ehud,666,11554,2008,12,0.168067227,0.609254499,0.373626374,0.114457831,0.3,0.5,0.258302583,Ehud Olmert
Olmert,Ehud,666,7943,2008,2,0.180952381,0.564013841,0.381526104,0.159722222,0.33125,0.511627907,0.342629482,Ehud Olmert
Olmert,Ehud,666,7135,2008,3,0.196721311,0.441666667,0.290322581,0.153846154,0.367647059,0.568493151,0.291666667,Ehud Olmert
Olmert,Ehud,666,4661,2008,4,0.118181818,0.563291139,0.354545455,0.138888889,0.317073171,0.559808612,0.222222222,Ehud Olmert
Olmert,Ehud,666,22398,2008,5,0.129568106,0.504310345,0.368506494,0.198412698,0.412103746,0.541353383,0.226072607,Ehud Olmert
Olmert,Ehud,666,16323,2008,6,0.117647059,0.431558935,0.341013825,0.170568562,0.328358209,0.473619632,0.249411765,Ehud Olmert
Olmert,Ehud,666,23188,2008,7,0.076305221,0.633554084,0.392857143,0.136865342,0.34765625,0.620320856,0.226238286,Ehud Olmert
Olmert,Ehud,666,6537,2008,9,0.123893805,0.394871795,0.312217195,0.229885057,0.233333333,0.52247191,0.182648402,Ehud Olmert
Olmert,Ehud,666,4593,2009,1,0.211956522,0.517073171,0.386554622,0.065934066,0.12,0.427745665,0.291666667,Ehud Olmert
Olmert,Ehud,666,14211,2009,2,0.141361257,0.579399142,0.337412587,0.096219931,0.29562982,0.552204176,0.251811594,Ehud Olmert
Olmert,Ehud,666,16239,2009,3,0.117073171,0.51391162,0.366197183,0.169491525,0.353562005,0.566974596,0.261052632,Ehud Olmert
Putin ,Vladimir ,365,6896,2000,7,0.146788991,0.775735294,0.365079365,0.141509434,0.340425532,0.566350711,0.268292683,Vladimir  Putin 
Rajapaska ,Mahinda,780,8164,2005,11,0.132867133,0.695238095,0.376623377,0.175879397,0.25462963,0.451515152,0.390163934,Mahinda Rajapaska 
Ramos,Fidel,840,4918,1994,7,0.232323232,0.706214689,0.358381503,0.109704641,0.4375,0.480686695,0.258823529,Fidel Ramos
Ramos,Fidel,840,4484,1995,7,0.185840708,0.695,0.392156863,0.15,0.266666667,0.5,0.3,Fidel Ramos
Ramos,Fidel,840,5177,1996,7,0.111111111,0.663507109,0.316455696,0.118320611,0.333333333,0.511627907,0.285714286,Fidel Ramos
Ramos,Fidel,840,6382,1997,7,0.121019108,0.681372549,0.284848485,0.147727273,0.242424242,0.483660131,0.313609467,Fidel Ramos
Sadat,Anwar,651,7049,1970,11,0.154255319,0.66015625,0.343915344,0.144927536,0.321428571,0.494565217,0.300518135,Anwar Sadat
Sadat,Anwar,651,24012,1971,1,0.195840555,0.637540453,0.362892224,0.184210526,0.256637168,0.517069109,0.327176781,Anwar Sadat
Sadat,Anwar,651,12189,1971,2,0.276657061,0.662431942,0.289634146,0.20412844,0.278481013,0.50473613,0.23659306,Anwar Sadat
Sadat,Anwar,651,4752,1971,3,0.256637168,0.518134715,0.397905759,0.217391304,0.213114754,0.498402556,0.31122449,Anwar Sadat
Sese Seko,Mobutu,490,4098,1971,2,0.118421053,0.630769231,0.248,0.126315789,0.434782609,0.560150376,0.2890625,Mobutu Sese Seko
Sharon,Ariel,666,8094,2004,10,0.235294118,0.651079137,0.360189573,0.136904762,0.317757009,0.456521739,0.29047619,Ariel Sharon
Sharon,Ariel,666,5515,2004,11,0.09375,0.765217391,0.4,0.076923077,0.267605634,0.491525424,0.233082707,Ariel Sharon
Sharon,Ariel,666,5725,2004,12,0.081818182,0.658823529,0.355555556,0.116788321,0.321428571,0.510204082,0.305882353,Ariel Sharon
Sharon,Ariel,666,9212,2004,7,0.107784431,0.620879121,0.363196126,0.153508772,0.368613139,0.459662289,0.285365854,Ariel Sharon
Sharon,Ariel,666,4534,2005,1,0.1375,0.658064516,0.304,0.16091954,0.358208955,0.444444444,0.25203252,Ariel Sharon
Sharon,Ariel,666,5380,2005,11,0.25,0.600961538,0.290076336,0.21978022,0.337662338,0.533333333,0.301587302,Ariel Sharon
Sharon,Ariel,666,5094,2005,12,0.085714286,0.688679245,0.401129944,0.112244898,0.171171171,0.456603774,0.305084746,Ariel Sharon
Sharon,Ariel,666,12512,2005,6,0.113138686,0.694989107,0.301546392,0.182156134,0.241545894,0.479472141,0.287958115,Ariel Sharon
Sharon,Ariel,666,5323,2005,7,0.213675214,0.639175258,0.364130435,0.112359551,0.344262295,0.403225806,0.239130435,Ariel Sharon
Sharon,Ariel,666,4367,2005,9,0.119565217,0.672043011,0.34375,0.163461538,0.25,0.468292683,0.359375,Ariel Sharon
Singh,Charan,750,5635,1979,8,0.144578313,0.679487179,0.344827586,0.094017094,0.22826087,0.652173913,0.258503401,Charan Singh
Singh,Charan,750,5740,1979,9,0.13253012,0.650485437,0.266666667,0.113636364,0.289855072,0.590443686,0.269565217,Charan Singh
Ulbricht,Walter,265,6618,1969,3,0.118541033,0.672535211,0.386666667,0.139784946,0.125,0.551282051,0.216216216,Walter Ulbricht
Vajpayee,Bihary,750,6058,1999,1,0.116504854,0.776515152,0.268656716,0.184782609,0.256097561,0.551724138,0.21875,Bihary Vajpayee
Vajpayee,Bihary,750,6616,1999,2,0.090909091,0.545801527,0.342975207,0.230366492,0.258928571,0.587248322,0.292372881,Bihary Vajpayee
Vajpayee,Bihary,750,8414,2000,1,0.1875,0.664576803,0.158730159,0.191780822,0.161290323,0.539772727,0.24,Bihary Vajpayee
Vajpayee,Bihary,750,7064,2000,2,0.134831461,0.613899614,0.333333333,0.191860465,0.186440678,0.637142857,0.289017341,Bihary Vajpayee
Vajpayee,Bihary,750,11239,2001,1,0.114186851,0.563636364,0.283018868,0.191011236,0.219858156,0.608137045,0.236434109,Bihary Vajpayee
Zedong,Mao,710,5697,1954,10,0.162037037,0.494897959,0.380597015,0.112676056,0.477272727,0.698666667,0.18852459,Mao Zedong
Zedong,Mao,710,4223,1956,9,0.089285714,0.454545455,0.441176471,0.108695652,0.388888889,0.67611336,0.313131313,Mao Zedong
Zedong,Mao,710,16318,1957,1,0.335877863,0.669387755,0.389380531,0.08,0.7,0.583484574,0.32,Mao Zedong
Zedong,Mao,710,18373,1957,10,0.287292818,0.682156134,0.383378016,0.1191067,0.56626506,0.624014023,0.241758242,Mao Zedong
Zedong,Mao,710,15486,1957,2,0.476331361,0.685761047,0.32160804,0.173633441,0.44,0.577205882,0.345360825,Mao Zedong
Zedong,Mao,710,7600,1957,3,0.462025316,0.671586716,0.372881356,0.119496855,0.714285714,0.575601375,0.31092437,Mao Zedong
Zedong,Mao,710,7006,1957,7,0.367346939,0.54601227,0.444444444,0.080808081,0.49122807,0.630107527,0.232,Mao Zedong
Zedong,Mao,710,4239,1964,3,0.198275862,0.674418605,0.425531915,0.1,0.30952381,0.636363636,0.266666667,Mao Zedong
Zedong,Mao,710,4283,1965,1,0.472222222,0.79245283,0.34939759,0.06779661,0.483870968,0.720125786,0.231707317,Mao Zedong
Zedong,Mao,710,4473,1968,11,0.125,0.642335766,0.32183908,0.021276596,0.456140351,0.712025316,0.188235294,Mao Zedong
